round,weighted_error,alpha,acc_on_training_data,f1_on_training_data,unweighted_error,noisy_weight,clean_weight,val_acc,val_f1
259,0.8376545784756855,0.5563450562382017,0.8405535714285715,0.8398242546273762,0.8783571428571428,0.7149577782200037,0.2850422217799963,0.8092857142857143,0.8079610238712439
260,0.8296595267108519,0.6140083876922142,0.840375,0.8396423383050795,0.8573214285714286,0.7172571956751617,0.2827428043248383,0.8098571428571428,0.8085693500239574
261,0.8572938857896163,0.4042311637837188,0.8406785714285714,0.8399812635047492,0.9027857142857143,0.7156365556042762,0.2843634443957238,0.8105714285714286,0.8093028147051651
262,0.83829758145496,0.5516091542153689,0.8409285714285715,0.8402423722837389,0.91675,0.7149851748942053,0.2850148251057947,0.8097142857142857,0.8084863992745784
263,0.8460768632735629,0.4930677325734647,0.8406964285714286,0.8400013145806199,0.8820535714285714,0.7094312815222784,0.29056871847772153,0.8097857142857143,0.8085580310965138
264,0.8532117774487765,0.43720767208894706,0.8404285714285714,0.8397074445630931,0.871375,0.7093066354712022,0.29069336452879785,0.8093571428571429,0.8080880543054694
265,0.8405237132003999,0.53509465074792,0.8406071428571429,0.8399191134309149,0.8441785714285714,0.7101234807542391,0.28987651924576097,0.8097142857142857,0.8084593995557391
266,0.826451336436247,0.63654158258834,0.8405892857142857,0.839939227683103,0.8425714285714285,0.7132381324826179,0.28676186751738214,0.8095714285714286,0.8083793540154833
267,0.8448926268774479,0.5021326337526626,0.8414464285714286,0.8407992288292704,0.8399464285714285,0.7153395266774106,0.28466047332258926,0.8104285714285714,0.8092100898860404
268,0.8646451972330216,0.34280483064575695,0.8417857142857142,0.8411160286433617,0.8564642857142857,0.7166598977223724,0.2833401022776275,0.811,0.8097700474791912
269,0.8349153235184793,0.5763527996478188,0.8418571428571429,0.8411955038705312,0.8373928571428572,0.7176992159578395,0.2823007840421604,0.8115,0.8103069906025153
270,0.8338372769537207,0.5841538731115585,0.8424464285714286,0.8417881790215619,0.893,0.7186364917255437,0.2813635082744563,0.8115714285714286,0.8103538271612745
271,0.8378961429073241,0.5545676419973973,0.84175,0.8410692927965385,0.8502678571428571,0.7160351224787659,0.2839648775212341,0.8109285714285714,0.809685127176526
272,0.8378343039477986,0.5550228520412397,0.8421964285714286,0.8415072274194003,0.8816785714285714,0.7160802152021368,0.2839197847978632,0.8109285714285714,0.8096928235879105
273,0.8488753503864559,0.47141721154815097,0.842125,0.8414779968240207,0.8428214285714286,0.7154081478035551,0.2845918521964449,0.8105,0.809329630520572
274,0.8274602080349968,0.6294914461353001,0.8418035714285714,0.8411366381651268,0.8494285714285714,0.7155874712426021,0.28441252875739786,0.8110714285714286,0.8099003353422664
275,0.8417525364934013,0.5258985384439101,0.8428928571428571,0.8422140602879441,0.865125,0.7171101387965666,0.28288986120343323,0.8127857142857143,0.811582013916138
276,0.8309738749224773,0.6046795103281017,0.8430357142857143,0.8423470385344111,0.8239107142857143,0.7167496052941962,0.2832503947058039,0.8129285714285714,0.8116898389888678
