round,weighted_error,alpha,acc_on_training_data,f1_on_training_data,unweighted_error,noisy_weight,clean_weight,val_acc,val_f1
13,0.8325594383619659,0.2966741964975208,0.34116071428571426,0.3187527731913719,0.8117857142857143,,,0.345,0.3219272737049709
14,0.8248405792204511,0.3238654910513826,0.3404107142857143,0.3188429725398503,0.8191071428571428,,,0.34385714285714286,0.3213458259559554
15,0.82209526929241,0.33330823793990993,0.3494642857142857,0.32399447403124054,0.7841785714285714,,,0.3525,0.32604613736923527
16,0.8054900136767786,0.38812863888533644,0.35676785714285714,0.3310882523396068,0.7821964285714286,,,0.3623571428571429,0.3360305574130743
17,0.804687626427444,0.3906853047761788,0.35876785714285714,0.3291554639664287,0.8094464285714286,,,0.3647142857142857,0.3341335322572994
18,0.832050830033559,0.2984962092450457,0.3696785714285714,0.3400128112235928,0.8348035714285714,,,0.37507142857142856,0.3442664810613746
19,0.8259893486905805,0.3198796053545303,0.38051785714285713,0.34851015108475597,0.8310178571428571,,,0.3866428571428571,0.3545385979904143
20,0.8280587603167258,0.3126466237995923,0.3802142857142857,0.3530879200391442,0.8125357142857143,,,0.3871428571428571,0.3586669467401509
21,0.8382528901651694,0.2759694046306901,0.37691071428571427,0.3577657586692614,0.8344821428571428,,,0.38521428571428573,0.3656212834372391
22,0.825658151563836,0.32103088378862743,0.3804464285714286,0.35897428923947017,0.85625,,,0.38707142857142857,0.3653602663144234
23,0.8265978444957789,0.31775988901321905,0.3801607142857143,0.3637128961732049,0.7795892857142858,,,0.38371428571428573,0.3665406810745178
24,0.8324480406333354,0.29707363970932277,0.3784821428571429,0.3459382998619356,0.7791071428571429,,,0.3787142857142857,0.3443498442739704
25,0.8257242172081821,0.32080137005181786,0.39321428571428574,0.36363353278381877,0.7752678571428572,,,0.3917857142857143,0.3613275206651203
26,0.8486431720696558,0.23661295968139262,0.3962857142857143,0.3650454596339998,0.8415892857142857,,,0.3947857142857143,0.3624573295953194
27,0.8441367937125067,0.25394437890274957,0.3940714285714286,0.37132231066156957,0.8403392857142857,,,0.39521428571428574,0.370850379772811
28,0.8405102442151569,0.267597564715237,0.3973035714285714,0.3759958271600778,0.8521964285714285,,,0.3984285714285714,0.3753380912502603
29,0.828833881700407,0.30991968161472594,0.40116071428571426,0.3777500962742145,0.8069821428571429,,,0.40014285714285713,0.37513567166076334
30,0.8554091017314205,0.20977655241047033,0.4052142857142857,0.37572546554978664,0.8642857142857143,,,0.4055714285714286,0.37515619346268136
31,0.856541529802259,0.20518367998589804,0.40914285714285714,0.38464872776593956,0.9010535714285715,,,0.41,0.3846356203056072
32,0.8442586063656385,0.2534813113014547,0.4057857142857143,0.3823528920805264,0.805875,,,0.4052857142857143,0.3806877126054484
33,0.8414631268203987,0.2640347938394979,0.40483928571428573,0.3818416747830888,0.8309285714285715,,,0.4024285714285714,0.3785725699472135
34,0.8511007413172871,0.22698201844764698,0.40339285714285716,0.38157352833399183,0.8773392857142858,,,0.4024285714285714,0.37926963173295564
35,0.8359717436792988,0.28433423593550555,0.40566071428571426,0.38265987274878566,0.77775,,,0.40435714285714286,0.38015047255811696
36,0.8542218873626463,0.21455964262390448,0.4102857142857143,0.3848704152303794,0.8327678571428572,,,0.4082857142857143,0.3822121743569745
37,0.862131611775787,0.1820580790102171,0.40910714285714284,0.38532330582037366,0.8317321428571428,,,0.40835714285714286,0.38325993516025136
38,0.8584733469984375,0.19727850163684701,0.4045714285714286,0.3823410311931533,0.8769285714285714,,,0.4039285714285714,0.3811056967710472
39,0.8368585077997296,0.28109372127420607,0.40266071428571426,0.38021133880645047,0.7896785714285715,,,0.40264285714285714,0.37981985007165836
40,0.8614481549190919,0.18492714574415348,0.4052857142857143,0.38424768743203747,0.9086071428571428,,,0.40764285714285714,0.3859431045001779
41,0.8562046474678499,0.2065531407091954,0.405375,0.38603488698294003,0.8628392857142857,,,0.4067142857142857,0.38650634311329135
42,0.8561217105687988,0.20688987797864733,0.40569642857142857,0.3914843411780207,0.8275178571428572,,,0.40464285714285714,0.3884711301847589
43,0.8675889670630023,0.1587087427262246,0.41032142857142856,0.3937872515386268,0.8744285714285714,,,0.4115714285714286,0.3938056968761936
44,0.8481043114916478,0.2387074828617718,0.40864285714285714,0.39149188482524677,0.7942857142857143,,,0.4115714285714286,0.39328108280973517
45,0.8542739173357613,0.21435070104368414,0.41114285714285714,0.3961964443283542,0.8515714285714285,,,0.4107142857142857,0.39449727456897044
46,0.8524441953536721,0.221661635565374,0.406875,0.3930635223427707,0.8311071428571428,,,0.40364285714285714,0.388700637784831
47,0.8540263858456112,0.21534418382794818,0.4117321428571429,0.39719734750521285,0.8375535714285715,,,0.40914285714285714,0.3929009693069601
48,0.8408938945489427,0.26616520033706614,0.4114642857142857,0.39614067898277316,0.8025714285714286,,,0.4099285714285714,0.39300419187689667
49,0.8442658638378431,0.2534537128900135,0.4124107142857143,0.395656130776178,0.8879107142857143,,,0.41314285714285715,0.3947199744138147
50,0.8559430981067896,0.20761452556923676,0.4130892857142857,0.3972563564053887,0.9053571428571429,,,0.4134285714285714,0.3958224709580197
51,0.851477542424703,0.2254938139937609,0.4145714285714286,0.3967039026125484,0.8132321428571428,,,0.41435714285714287,0.39476294119624733
52,0.8585600161765523,0.19692173788818668,0.4157142857142857,0.39522637875560424,0.8725357142857143,,,0.41435714285714287,0.3924341322109617
53,0.8452834814023436,0.24957352771734953,0.41675,0.39968764049683575,0.8509107142857143,,,0.41514285714285715,0.3972460514278726
54,0.8528715231401272,0.21996092807882117,0.4200357142857143,0.4029192937717599,0.873375,,,0.4164285714285714,0.39825042041618003
55,0.8488153869533598,0.23594227765639286,0.41926785714285714,0.4019818367695714,0.8139821428571429,,,0.41435714285714287,0.39617391057092716
56,0.8622972289456521,0.181361041164257,0.4239107142857143,0.40482216756750244,0.8580892857142857,,,0.41614285714285715,0.3959093748428371
57,0.8699130370015493,0.1485172505529635,0.42551785714285717,0.40792149979828024,0.8956428571428572,,,0.41942857142857143,0.40068637086026176
58,0.8619210841087543,0.18294311830826393,0.42610714285714285,0.4109737349461652,0.8285178571428572,,,0.4205,0.4042668445101629
59,0.8620044126085336,0.18259294843601537,0.42648214285714287,0.4134035205452412,0.8742857142857143,,,0.4190714285714286,0.40441547978684866
60,0.8712659317187753,0.1425130598817409,0.4270535714285714,0.41372026286681934,0.803375,,,0.42064285714285715,0.40595232783460267
61,0.8623816496370506,0.18100546623073088,0.4270357142857143,0.4106190950658621,0.8714642857142857,,,0.42064285714285715,0.40325250238560884
62,0.8724997052831331,0.1369904685723582,0.42578571428571427,0.4087882923998614,0.8859464285714286,,,0.41878571428571426,0.40112413986007595
63,0.8596267763456198,0.19251551098504638,0.426875,0.41104774510895864,0.8853214285714286,,,0.4205,0.4032227979621701
64,0.8583314320520238,0.19786228448472987,0.42839285714285713,0.416422837046459,0.8283214285714285,,,0.42378571428571427,0.41097863206010066
65,0.8719996353099283,0.1392343423533151,0.4280892857142857,0.4129780506729511,0.8670535714285714,,,0.4258571428571429,0.41023922819016667
66,0.8680789430075599,0.1565728046198629,0.42692857142857144,0.4114007039291094,0.8816071428571428,,,0.42278571428571426,0.40654310791648357
67,0.8599771479099441,0.19106219957150172,0.42725,0.4138185825031136,0.8525714285714285,,,0.4217142857142857,0.4077461210598402
68,0.8688195931695339,0.15333130179781684,0.42760714285714285,0.4126137068963347,0.8607321428571428,,,0.4235,0.40762593648801115
69,0.8596828832852234,0.19228298847056613,0.4303214285714286,0.41495594888664156,0.871125,,,0.42714285714285716,0.41136650194286134
70,0.8571213396774134,0.2028204115243324,0.426125,0.40959883704304867,0.9139285714285714,,,0.42314285714285715,0.406159837919376
71,0.8420162172902191,0.26195884476067866,0.4256607142857143,0.40885210794026283,0.744625,,,0.4233571428571429,0.4063074925027969
72,0.8542582158678373,0.21441376139975965,0.43276785714285715,0.41279356334707656,0.805875,,,0.43242857142857144,0.41212879964917953
73,0.8573880982309066,0.20173043580767125,0.43789285714285714,0.4197974126707907,0.8434285714285714,,,0.438,0.41876004435829106
74,0.8629201479866544,0.1787330181901412,0.4376607142857143,0.42014090140242377,0.8681964285714285,,,0.43557142857142855,0.41661977686764684
75,0.8607222841462802,0.18796128547275548,0.43694642857142857,0.41952532621886257,0.87375,,,0.434,0.4147995622747899
76,0.8749911853859103,0.12569750830141957,0.4395,0.4231498521851578,0.8878214285714285,,,0.4392857142857143,0.4215353014064712
77,0.8806464185110678,0.09932936682830829,0.44,0.42447548550018316,0.9055714285714286,,,0.44064285714285717,0.42372120048610595
78,0.8782530284725979,0.110617362513869,0.4407142857142857,0.4254948302633529,0.8973035714285714,,,0.44014285714285717,0.42349198206401545
79,0.866828775028793,0.1620094086999766,0.4409642857142857,0.42604563389155625,0.8538214285714286,,,0.44007142857142856,0.42385781446878595
80,0.8735553806084853,0.1322287349491481,0.44275,0.42998667850033917,0.8435178571428571,,,0.44085714285714284,0.4268991130270545
81,0.8627815481717076,0.17931862191441095,0.44326785714285716,0.42986964099658326,0.827,,,0.43992857142857145,0.4253218905531274
82,0.8608915075282539,0.1872551192132027,0.4426607142857143,0.4271102830727247,0.812875,,,0.4407142857142857,0.42414352585054693
83,0.8547375060183952,0.21248628757972787,0.44208928571428574,0.4275688111804644,0.83825,,,0.4422857142857143,0.4266473001398431
84,0.8690760650175091,0.15220521490320305,0.4444642857142857,0.42829878690477174,0.9259464285714286,,,0.4432142857142857,0.4256494010665592
85,0.8480148137773544,0.2390547648275606,0.44523214285714285,0.42885603703105035,0.8429285714285715,,,0.44421428571428573,0.42647394145304685
86,0.8693420202990363,0.15103550868219762,0.44703571428571426,0.43119913604162685,0.8135178571428572,,,0.44671428571428573,0.42908903245023194
87,0.8623487793348514,0.18114393577493948,0.44751785714285713,0.4284220563528458,0.8411071428571428,,,0.4461428571428571,0.4255561098256731
88,0.8663243092361115,0.16419094807610035,0.4480892857142857,0.4281680668037621,0.8443571428571428,,,0.44771428571428573,0.42620265642822375
89,0.8535404513063651,0.21729045690211757,0.4513035714285714,0.43104772017909543,0.8252678571428571,,,0.45185714285714285,0.429984548371839
90,0.8759738812400858,0.12119024068273576,0.45126785714285716,0.43170181781160366,0.9090535714285715,,,0.451,0.42989688881451504
91,0.8747270710142191,0.12690372372075942,0.45101785714285714,0.43421969170020375,0.9013928571428571,,,0.4512857142857143,0.4331752497148633
92,0.8695111414230496,0.15029063912764196,0.44942857142857146,0.4339257698512494,0.892125,,,0.45007142857142857,0.4331989908135525
93,0.8697744578408984,0.14912926501485946,0.4488214285714286,0.4336889906692817,0.8964107142857143,,,0.4507857142857143,0.43440526093584764
94,0.8703322147141357,0.14666263218958675,0.45007142857142857,0.4340309056169912,0.8925535714285714,,,0.4502857142857143,0.43271996155097225
95,0.8754342540275852,0.12366909019596284,0.4522857142857143,0.43612542307494595,0.8959285714285714,,,0.4512857142857143,0.4336477478440859
96,0.8578261569970833,0.199936833960899,0.4504107142857143,0.43442567608206273,0.896125,,,0.44985714285714284,0.4323155145071403
97,0.859698322279664,0.1922189914026038,0.450125,0.4384891418377904,0.8199464285714285,,,0.4496428571428571,0.43661292838122867
98,0.8766321804829571,0.1181536875242909,0.45167857142857143,0.43811756630711624,0.8631785714285715,,,0.45207142857142857,0.43689618780574824
99,0.8721806382242303,0.138423026007519,0.45105357142857144,0.4371155071274916,0.8325535714285714,,,0.4495,0.4338152692642643
100,0.8704275424182847,0.14624015050255157,0.4531428571428571,0.4380476530729231,0.85425,,,0.452,0.4349302160727027
101,0.8706849593937538,0.1450979840727714,0.45426785714285717,0.43818132489201755,0.8683214285714286,,,0.45307142857142857,0.4351906811632957
102,0.8663076023238626,0.16426307714195565,0.4553214285714286,0.44116200950008455,0.8513571428571428,,,0.4546428571428571,0.43886028883541506
103,0.8739175410707454,0.13058734079035228,0.45473214285714286,0.43879028115916957,0.8792857142857143,,,0.45357142857142857,0.4361266448792788
104,0.8752066586132927,0.12471181891571759,0.4539107142857143,0.43776964315210354,0.8738214285714285,,,0.4527857142857143,0.4351534409480367
105,0.8735238390092545,0.13237149825488936,0.4550892857142857,0.4397566009720798,0.8897142857142857,,,0.45435714285714285,0.4376944534765255
106,0.8736706208313638,0.13170687660844793,0.453625,0.4387148062346207,0.9124107142857143,,,0.4529285714285714,0.4365389760029218
107,0.8778551385518588,0.11247535841854628,0.4533214285714286,0.43995869850764385,0.8388392857142857,,,0.4524285714285714,0.4375536222423685
108,0.8691564362467872,0.15185194468285135,0.45505357142857145,0.4411981966838785,0.8519285714285715,,,0.455,0.43957363751882267
109,0.8728748746848438,0.13530209993376197,0.4569107142857143,0.4427963268156872,0.8660357142857142,,,0.4564285714285714,0.44064121443408977
110,0.8702088957430794,0.14720877607554728,0.45732142857142855,0.44359417322731787,0.8802857142857143,,,0.4555,0.4401927775353386
111,0.8608765581146195,0.18731753184999467,0.45764285714285713,0.44464950940320175,0.8373928571428572,,,0.4565,0.4420416919417371
112,0.8674377502321104,0.15936658520835567,0.457875,0.4427185526396641,0.8566964285714286,,,0.45771428571428574,0.44073327459901596
113,0.872145664491953,0.1385798665001996,0.45873214285714287,0.4432833865047471,0.856,,,0.45735714285714285,0.4403022244727053
114,0.8803049391844667,0.10095177838635438,0.45971428571428574,0.4439778076603069,0.8962857142857142,,,0.4577857142857143,0.44097631658536496
115,0.8708382387806686,0.14441695922244524,0.46069642857142856,0.44614603286443905,0.870875,,,0.45914285714285713,0.4435225829266651
116,0.8653526353616389,0.16837336483396692,0.46033928571428573,0.44842176676582507,0.8387321428571428,,,0.4599285714285714,0.4467861922981812
117,0.8804744337542332,0.10014698892195295,0.4624464285714286,0.4509641858018122,0.8617678571428572,,,0.46264285714285713,0.4501808648529352
118,0.8795645602864184,0.10445572476298326,0.4629464285714286,0.45008789724551584,0.8889464285714286,,,0.4625,0.44879832518999924
119,0.8761751397652688,0.12026336244297697,0.46355357142857145,0.4513860792015244,0.8904285714285715,,,0.46285714285714286,0.4499246245391696
120,0.8810344946692776,0.09748068904612928,0.463125,0.45196545710107117,0.8700535714285714,,,0.4625,0.4506945788620567
121,0.8798648739401196,0.10303669687841654,0.46232142857142855,0.4515258929162105,0.8660178571428572,,,0.4609285714285714,0.44939020417199593
122,0.8621653301245984,0.18191622466112634,0.46232142857142855,0.4516695642915944,0.8141964285714286,,,0.46285714285714286,0.4516826046611112
123,0.8815766035628902,0.09488949293490934,0.4645,0.45260006935863784,0.8599642857142857,,,0.46335714285714286,0.4511328238535093
124,0.8743804204065849,0.12848358156233852,0.4647857142857143,0.4521906801870725,0.8463214285714286,,,0.46314285714285713,0.45021221433906417
125,0.8734731152477027,0.13260101985124606,0.46555357142857146,0.451739958280614,0.8496428571428571,,,0.46414285714285713,0.4499982057188189
126,0.8653748695197053,0.16827794690299436,0.4672321428571429,0.4532539420670944,0.8182142857142857,,,0.46514285714285714,0.4507932880294644
127,0.8756492546601398,0.12268256246056397,0.46969642857142857,0.4544051592467329,0.9025714285714286,,,0.4685,0.4524358771202356
128,0.8709303846930132,0.14400722087356688,0.4700357142857143,0.45392146640309666,0.8303928571428572,,,0.46835714285714286,0.45121277764091355
129,0.8660777127506722,0.1652548105146402,0.4699464285714286,0.45568381793490537,0.7885,,,0.46935714285714286,0.45382807022881233
130,0.870352907622262,0.14657094601050835,0.469875,0.45502350077736614,0.8449464285714285,,,0.47064285714285714,0.45431130807455206
131,0.8714710188438448,0.14159819023157105,0.46960714285714283,0.4557784036386046,0.8867857142857143,,,0.47014285714285714,0.454915713044461
132,0.8727761675414099,0.1357467221959635,0.470125,0.45470479608408176,0.8920357142857143,,,0.46985714285714286,0.4533410571862895
133,0.8756310849846343,0.12276599037353608,0.4692678571428571,0.4554002631526825,0.9235535714285714,,,0.4685,0.4536566828827378
134,0.8688282915025235,0.15329314080378276,0.4692321428571429,0.4550030312591942,0.8781785714285715,,,0.4679285714285714,0.45260788361274085
135,0.8669517107548749,0.16147671920046236,0.46966071428571426,0.45452384568940857,0.8881071428571429,,,0.469,0.4529203914100742
136,0.8631935984139607,0.1775761894214185,0.469,0.45563957525733223,0.8065892857142857,,,0.46914285714285714,0.45495880089355
137,0.8740357216880991,0.130050846157162,0.4705535714285714,0.4547144064653885,0.8244821428571428,,,0.4714285714285714,0.4550187842844159
138,0.8728349230876066,0.13548209577419745,0.47148214285714285,0.45597548448826863,0.873875,,,0.472,0.4558897194053877
139,0.8675834965259719,0.15873255243976714,0.4712142857142857,0.4554092007693872,0.8840892857142857,,,0.4707857142857143,0.4539845822175838
140,0.8765989247354238,0.11830742053387655,0.47267857142857145,0.4572915483569922,0.828375,,,0.473,0.4562963709051585
141,0.8841940217127239,0.08223212349077169,0.47316071428571427,0.45724861928046767,0.9021964285714286,,,0.4737142857142857,0.4560169597398215
142,0.873426213802277,0.13281317572136597,0.47276785714285713,0.45779577264978616,0.8729464285714286,,,0.4737142857142857,0.4572632039859098
143,0.8725471541379883,0.1367771698392387,0.47194642857142854,0.4558705513720905,0.7779642857142857,,,0.4730714285714286,0.45513650406196005
144,0.8828634216332474,0.08869732727052426,0.474,0.45627569086553904,0.8994285714285715,,,0.47335714285714287,0.45385206473528167
145,0.8730311894395747,0.134597382779444,0.4733928571428571,0.45567561723908,0.8112142857142857,,,0.4730714285714286,0.45346059233708236
146,0.8728912115204873,0.13522848288545797,0.47548214285714285,0.45943492228063904,0.8090178571428571,,,0.4747857142857143,0.456838795203783
147,0.8801843335315425,0.10152383543294186,0.4751964285714286,0.4590239566304529,0.8820178571428572,,,0.476,0.4582888651712388
148,0.8702479089499058,0.14703604568605255,0.4754285714285714,0.45993396151107435,0.8276428571428571,,,0.4760714285714286,0.45909703836592985
149,0.874230251566553,0.12916681624701765,0.47844642857142855,0.4616387656302595,0.9003035714285714,,,0.47885714285714287,0.460766362891628
150,0.8733426745327644,0.1331908941490686,0.4780714285714286,0.4634039591049509,0.9082142857142858,,,0.47885714285714287,0.46296828705888754
151,0.8810677997559474,0.09732179076613634,0.4787142857142857,0.4637477710226438,0.9038214285714286,,,0.47878571428571426,0.4624183965883673
152,0.8726007995697161,0.1365359337004054,0.4784107142857143,0.46323893618939876,0.8235357142857143,,,0.477,0.46045968999043413
153,0.8812580898055664,0.09641317962318574,0.4792321428571429,0.4625301648523877,0.9373214285714285,,,0.4765,0.4583019156042692
154,0.8754702516256981,0.12350401752060536,0.4793928571428571,0.46269950831572493,0.8959821428571428,,,0.477,0.45877987817687294
155,0.8798500172911778,0.10310696877762204,0.47914285714285715,0.4619492852634881,0.8856785714285714,,,0.47585714285714287,0.4572321413699809
156,0.8807846318709789,0.09867155678946582,0.4779285714285714,0.4624562970715461,0.8669285714285714,,,0.4749285714285714,0.4579297286470349
157,0.8865161600846575,0.07079283504310485,0.4775714285714286,0.4618515270590667,0.886125,,,0.47535714285714287,0.4580357948422888
158,0.8767388494553179,0.11766034311083706,0.47846428571428573,0.4635717709263652,0.8744107142857143,,,0.4767142857142857,0.4602358365053155
159,0.8782420159833444,0.11066885700380813,0.47848214285714286,0.4633558554875915,0.8167857142857143,,,0.4775714285714286,0.4610462269282931
160,0.8808808509366736,0.0982132241746545,0.4794285714285714,0.46313063982410085,0.8823928571428571,,,0.47864285714285715,0.46114467984871677
161,0.8751367954288151,0.1250315700920046,0.47835714285714287,0.46197172458013425,0.9027678571428571,,,0.4784285714285714,0.46061998527783593
162,0.87550955626819,0.12332373312117495,0.47725,0.4611557576736029,0.8476428571428571,,,0.4775,0.4598258604712484
163,0.8769188972218811,0.11682678850718764,0.4786964285714286,0.4633208273338402,0.865,,,0.479,0.4617892116785981
164,0.8817051821085765,0.0942734015367499,0.480375,0.46395762240697147,0.9022857142857142,,,0.4799285714285714,0.4619731380811796
165,0.8780040179861897,0.11178075864769432,0.4801607142857143,0.4635417361344655,0.8645,,,0.4789285714285714,0.4607331787443799
166,0.8745972500844279,0.12749581983500824,0.47994642857142855,0.46637152107172125,0.8953571428571429,,,0.4800714285714286,0.46495023737879404
167,0.8813065082153115,0.0961817867354191,0.48126785714285714,0.46710662372249984,0.8836071428571428,,,0.48114285714285715,0.46529536735677945
168,0.8814660787548815,0.09541861618006386,0.4800535714285714,0.4662451802040592,0.8567678571428572,,,0.4810714285714286,0.46558251081019286
169,0.8734612889449993,0.13265452176069126,0.479625,0.4665194135782037,0.8792857142857143,,,0.4802142857142857,0.465708497862473
170,0.8838054222968705,0.08412691464756783,0.47951785714285716,0.46590344214267676,0.8968571428571429,,,0.479,0.4638276157262727
171,0.8843092331726593,0.08166929644994347,0.47976785714285713,0.46580416004837755,0.880625,,,0.4795,0.4639148623961774
172,0.8842693168066372,0.08186434962853295,0.48001785714285716,0.46574502728393447,0.9234821428571428,,,0.4805,0.46462646274874553
173,0.876521307155754,0.1186660887574621,0.47967857142857145,0.46623285216312815,0.8378928571428571,,,0.4804285714285714,0.4654598040121167
174,0.8729877655418625,0.13479322600004495,0.4778928571428571,0.46515433732849143,0.8544285714285714,,,0.47978571428571426,0.46538616390541654
175,0.8730695895772596,0.13442414918941192,0.47901785714285716,0.46471196710264095,0.8755178571428571,,,0.47985714285714287,0.463744967012271
176,0.8848951176534072,0.07879959180393548,0.4795,0.4649979051985458,0.8997678571428571,,,0.4794285714285714,0.46306306274998627
177,0.8748413342587085,0.12638214900829292,0.47917857142857145,0.4648805946315188,0.8532678571428571,,,0.47764285714285715,0.4614163903823522
178,0.8796456164370122,0.10407302329470014,0.48044642857142855,0.4660255100932191,0.8581785714285715,,,0.4790714285714286,0.46313170584907076
179,0.8776538892767014,0.11341313311933632,0.4802142857142857,0.46580355192509904,0.8956428571428572,,,0.47778571428571426,0.4617432294017269
180,0.8735962272416007,0.13204381001403542,0.4799285714285714,0.4652306576994246,0.8088571428571428,,,0.478,0.46155629162342765
181,0.8743137703303397,0.12878691079039717,0.48076785714285714,0.4680123429817364,0.8496428571428571,,,0.4795714285714286,0.4651802712450316
182,0.8834838129137467,0.08569090779545041,0.4815714285714286,0.46858199512472865,0.8880535714285714,,,0.48035714285714287,0.4656708207264651
183,0.8802694914974691,0.10111996560234127,0.48173214285714283,0.46898055080104156,0.8910892857142857,,,0.4820714285714286,0.46764735567732413
184,0.8829728723093235,0.08816793395850264,0.4816607142857143,0.46794848199025896,0.9054464285714285,,,0.4815714285714286,0.46615541229072094
185,0.880166090592102,0.10161032207169729,0.48146428571428573,0.4692326154118803,0.8971071428571429,,,0.4817142857142857,0.46805120332536854
186,0.8699126133057874,0.1485191225877236,0.4821607142857143,0.46948911496295753,0.863625,,,0.48164285714285715,0.46740373493695236
187,0.8865381131517942,0.0706837208706641,0.481,0.46960188187844815,0.8933392857142857,,,0.4818571428571429,0.46899355374702767
188,0.8828965227587332,0.0885372683308212,0.48146428571428573,0.4703562875842642,0.8743214285714286,,,0.4815714285714286,0.4690300678138395
189,0.885031666853836,0.07812893885496597,0.4821785714285714,0.47142843133674683,0.8721071428571429,,,0.4815,0.4692793457955112
190,0.8806875823955106,0.09913352111136142,0.4823571428571429,0.4711504552248921,0.9275892857142857,,,0.4810714285714286,0.46828608599478494
191,0.8625856150799542,0.1801456187728483,0.4828928571428571,0.4714797177018989,0.9035535714285714,,,0.48085714285714287,0.46773732614644914
192,0.885937677920644,0.0736614770379529,0.48428571428571426,0.47194603289540255,0.8885714285714286,,,0.4822142857142857,0.46827374941755623
193,0.8693696141080984,0.15091403169299156,0.48276785714285714,0.47076880439457397,0.8360892857142858,,,0.4835714285714286,0.46983680745354706
194,0.8855628803296398,0.07551330524633837,0.4848392857142857,0.47299357430101596,0.8659642857142857,,,0.4860714285714286,0.47258495662901795
195,0.8779467546108934,0.11204800831442874,0.484875,0.47290666505080353,0.8068214285714286,,,0.4858571428571429,0.4719436891219565
196,0.8763225667732363,0.11958357927560836,0.4845357142857143,0.47310650687498973,0.8400178571428571,,,0.485,0.4717292681430714
197,0.8825461768317051,0.09022936345261945,0.48628571428571427,0.4743192002732818,0.8661071428571429,,,0.48592857142857143,0.47201970462122167
198,0.8828650090217349,0.08868965242354454,0.48575,0.47337051599273927,0.9136428571428571,,,0.48528571428571426,0.4710351969528882
199,0.8718248893514176,0.14001668474421824,0.48623214285714284,0.4743739281925964,0.8490714285714286,,,0.48578571428571427,0.47211167597164405
200,0.8851014300832323,0.07778603353999824,0.4879107142857143,0.47404282595435526,0.8637321428571428,,,0.48728571428571427,0.47187114589222523
201,0.8806634951290975,0.09924812836507502,0.487875,0.47442412693015684,0.8597678571428572,,,0.48828571428571427,0.47299567760686223
202,0.8766610673234867,0.11802012197791867,0.4865535714285714,0.4746652399035577,0.871625,,,0.4877142857142857,0.4739098576425162
203,0.8861568816990281,0.07257596019696244,0.487,0.4763274784915805,0.8528214285714286,,,0.48664285714285715,0.4740310946245517
204,0.8841187798516867,0.08259942981750834,0.48692857142857143,0.47608529514931586,0.8382321428571429,,,0.4865,0.47382123173243035
205,0.8863619826328845,0.0715586310573273,0.4865535714285714,0.47576283222956056,0.897875,,,0.48464285714285715,0.47219029759045233
206,0.8797212251804395,0.10371584080950713,0.4872142857142857,0.4767958086362885,0.9116607142857143,,,0.48542857142857143,0.4732517521828914
207,0.8851343773800129,0.07762402559329695,0.488125,0.4774157956097361,0.8585892857142857,,,0.48592857142857143,0.4735727912664712
208,0.8782056218749882,0.11083900762103949,0.4880892857142857,0.47734206122956274,0.7511607142857143,,,0.4867142857142857,0.4743133034060242
209,0.8842356156832423,0.08202898621727583,0.48994642857142856,0.47699456081868596,0.8375714285714285,,,0.4902142857142857,0.4755895585573137
210,0.8844834523992767,0.08081728065257887,0.48896428571428574,0.47581429866735137,0.9124285714285715,,,0.48978571428571427,0.4749736389821799
211,0.8829177472118371,0.08843461783415796,0.48846428571428574,0.47608483855236783,0.8722321428571429,,,0.48857142857142855,0.4744917853200123
212,0.8891676008491288,0.05747898744017843,0.4885357142857143,0.4758571627836262,0.9315535714285714,,,0.48828571428571427,0.4739319086648125
213,0.8851768941896994,0.0774149028096538,0.4881785714285714,0.4755099750169368,0.8772678571428572,,,0.488,0.4736083174359167
214,0.8864889613768715,0.07092799629940383,0.488375,0.4749828573088834,0.8886071428571428,,,0.4872142857142857,0.4718347526060378
215,0.8838500094725654,0.0839097896493819,0.4880357142857143,0.47555328289203036,0.8688214285714285,,,0.48764285714285716,0.47337005707367635
216,0.8835050981896134,0.08558751295521816,0.487625,0.4748271806754252,0.9195535714285714,,,0.488,0.473384918837937
217,0.8822357652316213,0.09172493243675395,0.4871785714285714,0.4760201129991275,0.906125,,,0.4865714285714286,0.47361147398147463
218,0.8831361247164738,0.08737751266287219,0.4870357142857143,0.47663616960812816,0.9048214285714286,,,0.48614285714285715,0.4741090105430558
219,0.8878617455537234,0.06407053156994169,0.487,0.47678275804221065,0.9281964285714286,,,0.48628571428571427,0.47423512221108544
220,0.8696773038699579,0.14955800110081474,0.487375,0.47692881048952784,0.8155535714285714,,,0.4857142857142857,0.4735272511719345
221,0.8883412165520781,0.0616581499762503,0.48644642857142856,0.47556866200222636,0.9319285714285714,,,0.48528571428571426,0.47218793632257905
222,0.88418856652807,0.0822587609021046,0.4865714285714286,0.4756454881664176,0.8712857142857143,,,0.4863571428571429,0.47331863885008396
223,0.8845932560295111,0.08027971400057488,0.487125,0.475448987619801,0.8786785714285714,,,0.4868571428571429,0.47326099242103614
224,0.8847742357699728,0.07939271839168494,0.487875,0.47536806625926814,0.9135892857142857,,,0.4878571428571429,0.47327143527499327
225,0.8846476309907512,0.08001334533504645,0.4869107142857143,0.47578431536341154,0.8894642857142857,,,0.4863571428571429,0.47325938708256976
226,0.878377454979391,0.11003526419721898,0.4878214285714286,0.476210053928678,0.8048035714285714,,,0.48628571428571427,0.4728310021934523
227,0.8801932098205258,0.10148175035917006,0.48851785714285717,0.47560352229174246,0.8446964285714286,,,0.4883571428571429,0.47354567297855416
