round,weighted_error,alpha,acc_on_training_data,f1_on_training_data,val_acc_history,val_f1_history,unweighted_error,noisy_weight,clean_weight
19,0.8537050560618582,0.43326355869082356,0.756875,0.7555711295959642,0.751,0.7491408920358253,0.8777857142857143,0.6914067205880958,0.3085932794119042
20,0.8368891080380066,0.5619632913138428,0.7574464285714285,0.7562408924721935,0.752,0.750199794513612,0.8513571428571428,0.691630094171904,0.308369905828096
21,0.8424166211366424,0.5209045938141448,0.7598571428571429,0.7584494160706228,0.7542857142857143,0.7522929338461828,0.8429285714285715,0.6928122073142233,0.3071877926857767
22,0.8345896215153756,0.578713972947998,0.7618392857142857,0.7602715812481968,0.7564285714285715,0.7541557785870014,0.8979464285714286,0.6942508953819768,0.30574910461802335
23,0.8441476704737463,0.5078060863631462,0.7618392857142857,0.7602394483835548,0.7569285714285714,0.7546440440681963,0.8769464285714286,0.692306675470193,0.30769332452980713
24,0.8499733440577013,0.4628325728660625,0.7640178571428572,0.7624970358147676,0.7572857142857143,0.7550416661681597,0.8760892857142857,0.6918285926078316,0.30817140739216853
25,0.8263187949445994,0.6374653918907041,0.764625,0.7631828959056964,0.7571428571428571,0.7550796773476377,0.8658928571428571,0.6946305124821379,0.3053694875178621
26,0.8274374132027984,0.6296510992173376,0.765125,0.763814394685446,0.7566428571428572,0.7547993653004756,0.8925535714285714,0.698270493212474,0.3017295067875259
27,0.8295259800642756,0.6149530574160229,0.7649464285714286,0.7635824593482814,0.7592142857142857,0.7573120262542437,0.8451607142857143,0.6966572562719173,0.3033427437280826
28,0.8328661673459481,0.5911464961381403,0.76725,0.7659125810817928,0.7605,0.7586335600113925,0.8935178571428571,0.6979203745474312,0.30207962545256906
29,0.8333630062691526,0.5875730045475758,0.7670714285714286,0.7657290930727177,0.7598571428571429,0.7580240376632297,0.8935535714285714,0.6958969330951645,0.30410306690483546
30,0.843772867711899,0.5106521575930436,0.7682678571428572,0.7669104596475753,0.7592142857142857,0.7572938975981203,0.7973571428571429,0.6908610287908326,0.30913897120916733
31,0.8317390064132189,0.5992221871156815,0.770125,0.7688181769907348,0.7609285714285714,0.7591044826024176,0.8724285714285714,0.6982656674609289,0.30173433253907106
32,0.8536434457715729,0.4337567782859171,0.7718571428571429,0.7704458207276624,0.7617857142857143,0.7597941741256419,0.8813571428571428,0.6953224474015223,0.30467755259847773
33,0.834731260792865,0.5776876190879539,0.7713571428571429,0.7700233438101092,0.7613571428571428,0.7594315393511142,0.89375,0.6942039304013693,0.30579606959863076
34,0.8313030835245213,0.6023338387572095,0.7712321428571428,0.7699006110237427,0.7596428571428572,0.7577536693669852,0.8672142857142857,0.6923278265916873,0.30767217340831277
35,0.8579268978618334,0.39904741103042674,0.7722857142857142,0.7710809944201124,0.7607857142857143,0.7589872715348883,0.8966964285714286,0.6939248909180864,0.3060751090819136
36,0.8578121373314724,0.3999886157591568,0.7709464285714286,0.7699957216927183,0.7594285714285715,0.7579126967210932,0.8815714285714286,0.6964513707108524,0.3035486292891476
37,0.8414554450334566,0.5281271698904912,0.7712678571428572,0.7703878489481091,0.7605714285714286,0.7591506318513939,0.8323392857142857,0.698125193463122,0.30187480653687815
38,0.848789959828775,0.4720826835615217,0.7728214285714285,0.7716450996890549,0.7615714285714286,0.7597635902703802,0.9098214285714286,0.6999271128750961,0.3000728871249039
39,0.8483855528887101,0.4752301496817606,0.7716428571428572,0.7706174005571809,0.7611428571428571,0.7594044970372232,0.8495714285714285,0.6977582849723647,0.30224171502763525
40,0.8340575222199007,0.5825634147770367,0.7730892857142857,0.7722029948375545,0.7640714285714286,0.7624181820634379,0.8641428571428571,0.7020950839077302,0.29790491609226977
41,0.8403757255574322,0.5361982621291486,0.7747142857142857,0.7737451399263221,0.7654285714285715,0.7637035869362678,0.89325,0.699873874185667,0.30012612581433296
42,0.861304222292154,0.3710596842743412,0.7748214285714285,0.7737495091064835,0.7649285714285714,0.7631248423861869,0.8755892857142857,0.6957343458918854,0.3042656541081146
43,0.8370090452126516,0.5610844073643209,0.7749285714285714,0.7738077991643348,0.7641428571428571,0.7623264117988701,0.8409642857142857,0.6953739341388728,0.304626065861127
44,0.8636502356818668,0.35128009109004177,0.7767678571428571,0.7754910326083596,0.7642142857142857,0.7622757451763922,0.8161964285714286,0.6965247841433013,0.3034752158566985
45,0.8617251048184627,0.36753195929306415,0.7776964285714286,0.7764518394969705,0.7658571428571429,0.7638876671638082,0.8340178571428571,0.6989958427630849,0.30100415723691504
46,0.846471524098871,0.49003407648370545,0.7789642857142857,0.7778022227741428,0.7671428571428571,0.7652479614226174,0.8649821428571428,0.7018471974320637,0.29815280256793625
47,0.8352975823495354,0.5735768461206572,0.779625,0.7785348781795758,0.7681428571428571,0.766312294493326,0.8826607142857142,0.7030800472687442,0.2969199527312558
48,0.8362349271318709,0.5667479087415723,0.7793928571428571,0.7783346695714685,0.7685,0.766729554639974,0.9059285714285714,0.7034565260052552,0.29654347399474473
49,0.8290331669476034,0.6184339935528473,0.780375,0.7792799288996457,0.7698571428571429,0.7680392360727105,0.8644285714285714,0.7007521117241978,0.2992478882758022
50,0.8325921420061619,0.5931137788922753,0.7808571428571428,0.7797299700101348,0.7701428571428571,0.7683279511434015,0.8467142857142858,0.7047016706776836,0.2952983293223165
